"","rater_id","rated_ID","Group","presItem","prestigeRatings","id"
"512.R2rev",158,160,32,"R2rev",7,512
"509.R4",158,156,32,"R4",5,509
"510.R4",158,157,32,"R4",5,510
"511.R4",158,159,32,"R4",6,511
"512.R4",158,160,32,"R4",4,512
"509.R6rev",158,156,32,"R6rev",6,509
"510.R6rev",158,157,32,"R6rev",7,510
"511.R6rev",158,159,32,"R6rev",6,511
"512.R6rev",158,160,32,"R6rev",6,512
"509.R8",158,156,32,"R8",7,509
"510.R8",158,157,32,"R8",7,510
"511.R8",158,159,32,"R8",7,511
"512.R8",158,160,32,"R8",7,512
"509.R13",158,156,32,"R13",6,509
"510.R13",158,157,32,"R13",6,510
"511.R13",158,159,32,"R13",6,511
"512.R13",158,160,32,"R13",6,512
"509.R14",158,156,32,"R14",5,509
"510.R14",158,157,32,"R14",5,510
"511.R14",158,159,32,"R14",7,511
"512.R14",158,160,32,"R14",4,512
"509.R15",158,156,32,"R15",5,509
"510.R15",158,157,32,"R15",4,510
"511.R15",158,159,32,"R15",5,511
"512.R15",158,160,32,"R15",4,512
"509.R17rev",158,156,32,"R17rev",7,509
"510.R17rev",158,157,32,"R17rev",5,510
"511.R17rev",158,159,32,"R17rev",7,511
"512.R17rev",158,160,32,"R17rev",7,512
"513.R1",159,156,32,"R1",7,513
"514.R1",159,157,32,"R1",6,514
"515.R1",159,158,32,"R1",6,515
"516.R1",159,160,32,"R1",5,516
"513.R2rev",159,156,32,"R2rev",6,513
"514.R2rev",159,157,32,"R2rev",4,514
"515.R2rev",159,158,32,"R2rev",6,515
"516.R2rev",159,160,32,"R2rev",6,516
"513.R4",159,156,32,"R4",5,513
"514.R4",159,157,32,"R4",5,514
"515.R4",159,158,32,"R4",6,515
"516.R4",159,160,32,"R4",5,516
"513.R6rev",159,156,32,"R6rev",7,513
"514.R6rev",159,157,32,"R6rev",7,514
"515.R6rev",159,158,32,"R6rev",7,515
"516.R6rev",159,160,32,"R6rev",7,516
"513.R8",159,156,32,"R8",6,513
"514.R8",159,157,32,"R8",6,514
"515.R8",159,158,32,"R8",6,515
"516.R8",159,160,32,"R8",6,516
"513.R13",159,156,32,"R13",6,513
"514.R13",159,157,32,"R13",6,514
"515.R13",159,158,32,"R13",7,515
"516.R13",159,160,32,"R13",5,516
"513.R14",159,156,32,"R14",7,513
"514.R14",159,157,32,"R14",7,514
"515.R14",159,158,32,"R14",7,515
"516.R14",159,160,32,"R14",4,516
"513.R15",159,156,32,"R15",5,513
"514.R15",159,157,32,"R15",5,514
"515.R15",159,158,32,"R15",6,515
"516.R15",159,160,32,"R15",2,516
"513.R17rev",159,156,32,"R17rev",7,513
"514.R17rev",159,157,32,"R17rev",7,514
"515.R17rev",159,158,32,"R17rev",7,515
"516.R17rev",159,160,32,"R17rev",7,516
"517.R1",160,156,32,"R1",7,517
"518.R1",160,157,32,"R1",7,518
"519.R1",160,158,32,"R1",7,519
"520.R1",160,159,32,"R1",7,520
"517.R2rev",160,156,32,"R2rev",7,517
"518.R2rev",160,157,32,"R2rev",7,518
"519.R2rev",160,158,32,"R2rev",6,519
"520.R2rev",160,159,32,"R2rev",6,520
"517.R4",160,156,32,"R4",4,517
"518.R4",160,157,32,"R4",5,518
"519.R4",160,158,32,"R4",7,519
"520.R4",160,159,32,"R4",7,520
"517.R6rev",160,156,32,"R6rev",6,517
"518.R6rev",160,157,32,"R6rev",7,518
"519.R6rev",160,158,32,"R6rev",7,519
"520.R6rev",160,159,32,"R6rev",7,520
"517.R8",160,156,32,"R8",6,517
"518.R8",160,157,32,"R8",7,518
"519.R8",160,158,32,"R8",6,519
"520.R8",160,159,32,"R8",7,520
"517.R13",160,156,32,"R13",6,517
"518.R13",160,157,32,"R13",6,518
"519.R13",160,158,32,"R13",7,519
"520.R13",160,159,32,"R13",7,520
"517.R14",160,156,32,"R14",7,517
"518.R14",160,157,32,"R14",7,518
"519.R14",160,158,32,"R14",7,519
"520.R14",160,159,32,"R14",7,520
"517.R15",160,156,32,"R15",5,517
"518.R15",160,157,32,"R15",6,518
"519.R15",160,158,32,"R15",6,519
"520.R15",160,159,32,"R15",7,520
"517.R17rev",160,156,32,"R17rev",7,517
"518.R17rev",160,157,32,"R17rev",7,518
"519.R17rev",160,158,32,"R17rev",7,519
"520.R17rev",160,159,32,"R17rev",7,520
