"","rater_id","rated_ID","Group","presItem","prestigeRatings","id","Age","Sex","Score","OverConf","nominated","initInf","Liked","Inflntl","ScoreC","overconf","OverConfC","initLrn","raterId","ratedID","grpID","itemID"
"445.R8",142,141,29,"R8",7,445,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,47,45,20,9
"445.R13",142,141,29,"R13",7,445,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,47,45,20,2
"445.R14",142,141,29,"R14",7,445,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,47,45,20,3
"445.R15",142,141,29,"R15",4,445,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,47,45,20,4
"445.R17rev",142,141,29,"R17rev",6,445,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,47,45,20,5
"449.R1",143,141,29,"R1",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,1
"449.R2rev",143,141,29,"R2rev",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,6
"449.R4",143,141,29,"R4",5,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,7
"449.R6rev",143,141,29,"R6rev",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,8
"449.R8",143,141,29,"R8",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,9
"449.R13",143,141,29,"R13",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,2
"449.R14",143,141,29,"R14",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,3
"449.R15",143,141,29,"R15",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,4
"449.R17rev",143,141,29,"R17rev",7,449,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,48,45,20,5
"453.R1",144,141,29,"R1",6,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,1
"453.R2rev",144,141,29,"R2rev",6,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,6
"453.R4",144,141,29,"R4",3,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,7
"453.R6rev",144,141,29,"R6rev",6,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,8
"453.R8",144,141,29,"R8",5,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,9
"453.R13",144,141,29,"R13",6,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,2
"453.R14",144,141,29,"R14",6,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,3
"453.R15",144,141,29,"R15",5,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,4
"453.R17rev",144,141,29,"R17rev",7,453,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,49,45,20,5
"457.R1",145,141,29,"R1",6,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,1
"457.R2rev",145,141,29,"R2rev",6,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,6
"457.R4",145,141,29,"R4",5,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,7
"457.R6rev",145,141,29,"R6rev",6,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,8
"457.R8",145,141,29,"R8",5,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,9
"457.R13",145,141,29,"R13",7,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,2
"457.R14",145,141,29,"R14",7,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,3
"457.R15",145,141,29,"R15",6,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,4
"457.R17rev",145,141,29,"R17rev",7,457,35,1,33,32,0,0,0.916666666666667,0.5,4.16108786610879,72,-3.44979079497908,0,50,45,20,5
"441.R1",141,142,29,"R1",6,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,1
"441.R2rev",141,142,29,"R2rev",5,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,6
"441.R4",141,142,29,"R4",5,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,7
"441.R6rev",141,142,29,"R6rev",7,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,8
"441.R8",141,142,29,"R8",6,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,9
"441.R13",141,142,29,"R13",7,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,2
"441.R14",141,142,29,"R14",7,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,3
"441.R15",141,142,29,"R15",6,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,4
"441.R17rev",141,142,29,"R17rev",7,441,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,46,46,20,5
"450.R1",143,142,29,"R1",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,1
"450.R2rev",143,142,29,"R2rev",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,6
"450.R4",143,142,29,"R4",5,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,7
"450.R6rev",143,142,29,"R6rev",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,8
"450.R8",143,142,29,"R8",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,9
"450.R13",143,142,29,"R13",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,2
"450.R14",143,142,29,"R14",7,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,3
"450.R15",143,142,29,"R15",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,4
"450.R17rev",143,142,29,"R17rev",6,450,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,48,46,20,5
"454.R1",144,142,29,"R1",4,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,1
"454.R2rev",144,142,29,"R2rev",4,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,6
"454.R4",144,142,29,"R4",2,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,7
"454.R6rev",144,142,29,"R6rev",5,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,8
"454.R8",144,142,29,"R8",4,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,9
"454.R13",144,142,29,"R13",5,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,2
"454.R14",144,142,29,"R14",5,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,3
"454.R15",144,142,29,"R15",6,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,4
"454.R17rev",144,142,29,"R17rev",6,454,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,49,46,20,5
"458.R1",145,142,29,"R1",4,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,1
"458.R2rev",145,142,29,"R2rev",6,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,6
"458.R4",145,142,29,"R4",4,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,7
"458.R6rev",145,142,29,"R6rev",4,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,8
"458.R8",145,142,29,"R8",3,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,9
"458.R13",145,142,29,"R13",4,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,2
"458.R14",145,142,29,"R14",5,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,3
"458.R15",145,142,29,"R15",3,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,4
"458.R17rev",145,142,29,"R17rev",6,458,29,1,34,33,0,1,0.854166666666667,0.777777777777778,5.16108786610879,73,-2.44979079497908,0,50,46,20,5
"442.R1",141,143,29,"R1",7,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,1
"442.R2rev",141,143,29,"R2rev",6,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,6
"442.R4",141,143,29,"R4",4,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,7
"442.R6rev",141,143,29,"R6rev",7,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,8
"442.R8",141,143,29,"R8",7,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,9
"442.R13",141,143,29,"R13",7,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,2
"442.R14",141,143,29,"R14",6,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,3
"442.R15",141,143,29,"R15",7,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,4
"442.R17rev",141,143,29,"R17rev",7,442,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,46,47,20,5
"446.R1",142,143,29,"R1",6,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,1
"446.R2rev",142,143,29,"R2rev",5,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,6
"446.R4",142,143,29,"R4",4,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,7
"446.R6rev",142,143,29,"R6rev",3,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,8
"446.R8",142,143,29,"R8",6,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,9
"446.R13",142,143,29,"R13",5,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,2
"446.R14",142,143,29,"R14",5,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,3
"446.R15",142,143,29,"R15",6,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,4
"446.R17rev",142,143,29,"R17rev",7,446,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,47,47,20,5
"455.R1",144,143,29,"R1",5,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,1
"455.R2rev",144,143,29,"R2rev",4,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,6
"455.R4",144,143,29,"R4",2,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,7
"455.R6rev",144,143,29,"R6rev",5,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,8
"455.R8",144,143,29,"R8",6,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,9
"455.R13",144,143,29,"R13",5,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,2
"455.R14",144,143,29,"R14",4,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,3
"455.R15",144,143,29,"R15",6,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,4
"455.R17rev",144,143,29,"R17rev",6,455,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,49,47,20,5
"459.R1",145,143,29,"R1",5,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,1
"459.R2rev",145,143,29,"R2rev",6,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,6
"459.R4",145,143,29,"R4",4,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,7
"459.R6rev",145,143,29,"R6rev",6,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,8
"459.R8",145,143,29,"R8",4,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,9
"459.R13",145,143,29,"R13",4,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,2
"459.R14",145,143,29,"R14",3,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,3
"459.R15",145,143,29,"R15",2,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,4
"459.R17rev",145,143,29,"R17rev",7,459,34,1,31,29,0,0,0.875,0.486111111111111,2.16108786610879,69,-6.44979079497908,0,50,47,20,5
"443.R1",141,144,29,"R1",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,1
"443.R2rev",141,144,29,"R2rev",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,6
"443.R4",141,144,29,"R4",5,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,7
"443.R6rev",141,144,29,"R6rev",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,8
"443.R8",141,144,29,"R8",6,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,9
"443.R13",141,144,29,"R13",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,2
"443.R14",141,144,29,"R14",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,3
"443.R15",141,144,29,"R15",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,4
"443.R17rev",141,144,29,"R17rev",7,443,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,46,48,20,5
"447.R1",142,144,29,"R1",6,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,1
"447.R2rev",142,144,29,"R2rev",4,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,6
"447.R4",142,144,29,"R4",3,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,7
"447.R6rev",142,144,29,"R6rev",5,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,8
"447.R8",142,144,29,"R8",4,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,9
"447.R13",142,144,29,"R13",5,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,2
"447.R14",142,144,29,"R14",5,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,3
"447.R15",142,144,29,"R15",4,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,4
"447.R17rev",142,144,29,"R17rev",7,447,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,47,48,20,5
"451.R1",143,144,29,"R1",6,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,1
"451.R2rev",143,144,29,"R2rev",7,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,6
"451.R4",143,144,29,"R4",6,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,7
"451.R6rev",143,144,29,"R6rev",7,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,8
"451.R8",143,144,29,"R8",6,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,9
"451.R13",143,144,29,"R13",6,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,2
"451.R14",143,144,29,"R14",7,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,3
"451.R15",143,144,29,"R15",7,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,4
"451.R17rev",143,144,29,"R17rev",7,451,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,48,48,20,5
"460.R1",145,144,29,"R1",5,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,1
"460.R2rev",145,144,29,"R2rev",6,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,6
"460.R4",145,144,29,"R4",4,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,7
"460.R6rev",145,144,29,"R6rev",6,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,8
"460.R8",145,144,29,"R8",5,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,9
"460.R13",145,144,29,"R13",6,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,2
"460.R14",145,144,29,"R14",6,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,3
"460.R15",145,144,29,"R15",6,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,4
"460.R17rev",145,144,29,"R17rev",7,460,30,0,28,40,1,0,0.9375,0.777777777777778,-0.838912133891213,80,4.55020920502092,0,50,48,20,5
"444.R1",141,145,29,"R1",6,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,1
"444.R2rev",141,145,29,"R2rev",5,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,6
"444.R4",141,145,29,"R4",3,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,7
"444.R6rev",141,145,29,"R6rev",7,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,8
"444.R8",141,145,29,"R8",7,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,9
"444.R13",141,145,29,"R13",7,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,2
"444.R14",141,145,29,"R14",7,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,3
"444.R15",141,145,29,"R15",6,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,4
"444.R17rev",141,145,29,"R17rev",7,444,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,46,49,20,5
"448.R1",142,145,29,"R1",5,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,1
"448.R2rev",142,145,29,"R2rev",3,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,6
"448.R4",142,145,29,"R4",3,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,7
"448.R6rev",142,145,29,"R6rev",3,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,8
"448.R8",142,145,29,"R8",5,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,9
"448.R13",142,145,29,"R13",4,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,2
"448.R14",142,145,29,"R14",5,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,3
"448.R15",142,145,29,"R15",4,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,4
"448.R17rev",142,145,29,"R17rev",2,448,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,47,49,20,5
"452.R1",143,145,29,"R1",6,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,1
"452.R2rev",143,145,29,"R2rev",7,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,6
"452.R4",143,145,29,"R4",4,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,7
"452.R6rev",143,145,29,"R6rev",7,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,8
"452.R8",143,145,29,"R8",7,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,9
"452.R13",143,145,29,"R13",6,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,2
"452.R14",143,145,29,"R14",6,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,3
"452.R15",143,145,29,"R15",4,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,4
"452.R17rev",143,145,29,"R17rev",7,452,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,48,49,20,5
"456.R1",144,145,29,"R1",5,456,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,49,49,20,1
"456.R2rev",144,145,29,"R2rev",5,456,24,0,33,28,0,0,0.9375,0.541666666666667,4.16108786610879,68,-7.44979079497908,0,49,49,20,6
